Unnamed: 0,Title,Organization,Skills,Ratings,Review counts,Metadata,input_text,target_text
601,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",University of Illinois at Urbana-Champaign," Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud Storage, Software As A Service, Amazon Web Services, Cloud-Based Integration, Distributed Computing Architecture, Software Architecture",4.3,4.3(819 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Applications, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud Storage, Software As A Service, Amazon Web Services, Cloud-Based Integration, Distributed Computing Architecture, Software Architecture","Course title: Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure"
409,Data Analysis Using Pyspark,Coursera Project Network," Data Analysis, Python Programming",4.5,4.5(278 reviews),Intermediate · Guided Project · Less Than 2 Hours,"Course skills:  Data Analysis, Python Programming",Course title: Data Analysis Using Pyspark
146,Certified in Cybersecurity,ISC2," Computer Security Incident Management, Risk Management, Leadership and Management, Network Security, Cryptography, Cyberattacks, Operations Management",4.8,4.8(475 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Computer Security Incident Management, Risk Management, Leadership and Management, Network Security, Cryptography, Cyberattacks, Operations Management",Course title: Certified in Cybersecurity
607,Organizational Change and Culture for Adopting Google Cloud,Google Cloud," Cloud Computing, Leadership and Management, Strategy and Operations, Business Transformation, DevOps, Innovation, Cloud-Based Integration, Collaboration, Google Cloud Platform, Strategy, Cloud Platforms, Communication, Product Development, Business Analysis, Change Management, Cloud Applications, Cloud Clients, Cloud Infrastructure, Design and Product, Kubernetes, Organizational Development, Other Cloud Platforms and Tools, Business Intelligence, Customer Analysis, Data Analysis, Entrepreneurship, Product Management, Cloud API, Google App Engine, Operations Management, Culture",4.7,4.7(3.5K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Cloud Computing, Leadership and Management, Strategy and Operations, Business Transformation, DevOps, Innovation, Cloud-Based Integration, Collaboration, Google Cloud Platform, Strategy, Cloud Platforms, Communication, Product Development, Business Analysis, Change Management, Cloud Applications, Cloud Clients, Cloud Infrastructure, Design and Product, Kubernetes, Organizational Development, Other Cloud Platforms and Tools, Business Intelligence, Customer Analysis, Data Analysis, Entrepreneurship, Product Management, Cloud API, Google App Engine, Operations Management, Culture",Course title: Organizational Change and Culture for Adopting Google Cloud
654,Python and Statistics for Financial Analysis,The Hong Kong University of Science and Technology," Basic Descriptive Statistics, Computer Programming, Data Analysis, Finance, Financial Analysis, Probability & Statistics, Python Programming, Statistical Analysis, General Statistics, Probability Distribution, Statistical Programming, Data Visualization",4.4,4.4(4K reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Basic Descriptive Statistics, Computer Programming, Data Analysis, Finance, Financial Analysis, Probability & Statistics, Python Programming, Statistical Analysis, General Statistics, Probability Distribution, Statistical Programming, Data Visualization",Course title: Python and Statistics for Financial Analysis
147,"Start the UX Design Process: Empathize, Define, and Ideate",Google," Audit, Collaboration, Human Computer Interaction, User Experience, User Experience Design, User Research",4.8,4.8(14K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Audit, Collaboration, Human Computer Interaction, User Experience, User Experience Design, User Research","Course title: Start the UX Design Process: Empathize, Define, and Ideate"
512,Create a Profile and Network on LinkedIn,Coursera Project Network," Communication, Professional Development",4.7,4.7(712 reviews),Beginner · Guided Project · Less Than 2 Hours,"Course skills:  Communication, Professional Development",Course title: Create a Profile and Network on LinkedIn
356,Data Science Math Skills,Duke University," Data Analysis, General Statistics, Probability & Statistics, Problem Solving, Statistical Analysis, Algebra, Calculus, Critical Thinking",4.5,4.5(12K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Data Analysis, General Statistics, Probability & Statistics, Problem Solving, Statistical Analysis, Algebra, Calculus, Critical Thinking",Course title: Data Science Math Skills
326,Sales and CRM Overview,Salesforce," Customer Relationship Management, Sales, Databases, Sales Systems, Salesforce, B2B Sales, Customer Success, Leadership and Management, Marketing, Operations Management",4.5,4.5(882 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Customer Relationship Management, Sales, Databases, Sales Systems, Salesforce, B2B Sales, Customer Success, Leadership and Management, Marketing, Operations Management",Course title: Sales and CRM Overview
454,An Intuitive Introduction to Probability,University of Zurich," Probability & Statistics, Probability Distribution, General Statistics",4.8,4.8(1.6K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Probability & Statistics, Probability Distribution, General Statistics",Course title: An Intuitive Introduction to Probability
123,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud," Cloud Applications, Cloud Computing, Google Cloud Platform, Cloud Infrastructure, Cloud Platforms, Cloud API, Cloud Engineering, Other Cloud Platforms and Tools, Cloud Management, Cloud Storage, Cloud Load Balancing, DevOps, Application Development, Google App Engine, Software Architecture, Computer Architecture, Docker (Software), Machine Learning Software, Kubernetes",4.7,4.7(51K reviews),Intermediate · Professional Certificate · 3 - 6 Months,"Course skills:  Cloud Applications, Cloud Computing, Google Cloud Platform, Cloud Infrastructure, Cloud Platforms, Cloud API, Cloud Engineering, Other Cloud Platforms and Tools, Cloud Management, Cloud Storage, Cloud Load Balancing, DevOps, Application Development, Google App Engine, Software Architecture, Computer Architecture, Docker (Software), Machine Learning Software, Kubernetes",Course title: Preparing for Google Cloud Certification: Cloud Developer
625,"Cloud Virtualization, Containers and APIs",Duke University," Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering",4.4,4.4(90 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering","Course title: Cloud Virtualization, Containers and APIs"
96,Preparing for Google Cloud Certification: Cloud Architect,Google Cloud," Google Cloud Platform, Cloud Computing, Cloud Applications, Cloud Engineering, Cloud Platforms, Cloud Infrastructure, Cloud Management, Cloud Storage, Other Cloud Platforms and Tools, Cloud-Based Integration, Computer Networking, DevOps, Google App Engine, Computer Architecture, Cross Platform Development, Kubernetes, Billing & Invoicing, Computer Security Models, Critical Thinking, Network Architecture, Network Analysis, Computer Programming, Operational Analysis, Software Testing, Leadership and Management",4.7,4.7(58K reviews),Intermediate · Professional Certificate · 3 - 6 Months,"Course skills:  Google Cloud Platform, Cloud Computing, Cloud Applications, Cloud Engineering, Cloud Platforms, Cloud Infrastructure, Cloud Management, Cloud Storage, Other Cloud Platforms and Tools, Cloud-Based Integration, Computer Networking, DevOps, Google App Engine, Computer Architecture, Cross Platform Development, Kubernetes, Billing & Invoicing, Computer Security Models, Critical Thinking, Network Architecture, Network Analysis, Computer Programming, Operational Analysis, Software Testing, Leadership and Management",Course title: Preparing for Google Cloud Certification: Cloud Architect
143,Introduction to Data Analytics,IBM," Data Analysis, Databases, Python Programming, SQL, Data Management, Data Mining, Data Science, Data Visualization, NoSQL, R Programming, Microsoft Excel",4.8,4.8(14K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Data Analysis, Databases, Python Programming, SQL, Data Management, Data Mining, Data Science, Data Visualization, NoSQL, R Programming, Microsoft Excel",Course title: Introduction to Data Analytics
239,Financial Analysis - Skills for Success,University of Illinois at Urbana-Champaign," Finance, Financial Accounting, Accounts Payable and Receivable, Accounting, General Accounting, Financial Analysis, Leadership and Management, Cost Accounting, Account Management, Generally Accepted Accounting Principles (GAAP), Business Analysis, Financial Management, Risk Management, Operational Analysis, Data Analysis, Planning",4.6,4.6(171 reviews),Beginner · Specialization · 1 - 3 Months,"Course skills:  Finance, Financial Accounting, Accounts Payable and Receivable, Accounting, General Accounting, Financial Analysis, Leadership and Management, Cost Accounting, Account Management, Generally Accepted Accounting Principles (GAAP), Business Analysis, Financial Management, Risk Management, Operational Analysis, Data Analysis, Planning",Course title: Financial Analysis - Skills for Success
647,FinTech Foundations and Overview,The Hong Kong University of Science and Technology," BlockChain, FinTech, Finance, Banking, Data Analysis, E-Commerce, Innovation, Payments, Business Development, Exploratory Data Analysis",4.7,4.7(480 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  BlockChain, FinTech, Finance, Banking, Data Analysis, E-Commerce, Innovation, Payments, Business Development, Exploratory Data Analysis",Course title: FinTech Foundations and Overview
97,Neural Networks and Deep Learning,DeepLearning.AI," Artificial Neural Networks, Deep Learning, Machine Learning, Machine Learning Algorithms, Python Programming, Computational Logic, Computer Programming, Network Architecture, Network Model, Calculus, Human Learning, Regression, Mathematics",4.9,4.9(120K reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Artificial Neural Networks, Deep Learning, Machine Learning, Machine Learning Algorithms, Python Programming, Computational Logic, Computer Programming, Network Architecture, Network Model, Calculus, Human Learning, Regression, Mathematics",Course title: Neural Networks and Deep Learning
391,Supply Chain Analytics,Rutgers the State University of New Jersey," Data Analysis, Supply Chain Systems, Supply Chain and Logistics, Strategy and Operations, Leadership and Management, Inventory Management, Operations Management, Business Analysis, Planning, Operational Analysis, Market Analysis, Strategy, Business Intelligence, Process Analysis, Business Process Management, Forecasting, Transportation Operations Management, Warehouse Management, Data Management, Probability & Statistics, Statistical Analysis, General Statistics, Statistical Visualization, Data Model, Regression, Business Research, Statistical Tests, Basic Descriptive Statistics, Retail Sales, Data Visualization, Data Science",4.6,4.6(2K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Data Analysis, Supply Chain Systems, Supply Chain and Logistics, Strategy and Operations, Leadership and Management, Inventory Management, Operations Management, Business Analysis, Planning, Operational Analysis, Market Analysis, Strategy, Business Intelligence, Process Analysis, Business Process Management, Forecasting, Transportation Operations Management, Warehouse Management, Data Management, Probability & Statistics, Statistical Analysis, General Statistics, Statistical Visualization, Data Model, Regression, Business Research, Statistical Tests, Basic Descriptive Statistics, Retail Sales, Data Visualization, Data Science",Course title: Supply Chain Analytics
325,Fundamentos del marketing digital y comercio electrónico,Google," E-Commerce, Marketing, Strategy",4.9,4.9(900 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  E-Commerce, Marketing, Strategy",Course title: Fundamentos del marketing digital y comercio electrónico
279,Learn to Program: The Fundamentals,University of Toronto," Computer Programming, Python Programming, Computational Logic, Problem Solving, Programming Principles, Computer Programming Tools, Critical Thinking, Computational Thinking, Algorithms, Process Analysis",4.7,4.7(6.3K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Computer Programming, Python Programming, Computational Logic, Problem Solving, Programming Principles, Computer Programming Tools, Critical Thinking, Computational Thinking, Algorithms, Process Analysis",Course title: Learn to Program: The Fundamentals
294,Investment and Portfolio Management,Rice University," Finance, Investment Management, Financial Analysis, Leadership and Management, Risk Management, Behavioral Economics, Probability & Statistics, Market Analysis, Mathematics, Statistical Tests, Business Psychology, Mathematical Theory & Analysis, Probability Distribution",4.5,4.5(2.5K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Finance, Investment Management, Financial Analysis, Leadership and Management, Risk Management, Behavioral Economics, Probability & Statistics, Market Analysis, Mathematics, Statistical Tests, Business Psychology, Mathematical Theory & Analysis, Probability Distribution",Course title: Investment and Portfolio Management
254,Google Project Management (PT),Google," Project Management, Process Analysis, Collaboration, Organizational Development, Communication, Decision Making, Strategy, Product Management, Business Communication, Adaptability, Agile Software Development, Change Management, Leadership and Management, People Analysis, Scrum (Software Development), Strategy and Operations, Continuous Integration, Risk Management, Spreadsheet Software, Professional Development, Programming Principles, Application Development",4.9,4.9(2K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Project Management, Process Analysis, Collaboration, Organizational Development, Communication, Decision Making, Strategy, Product Management, Business Communication, Adaptability, Agile Software Development, Change Management, Leadership and Management, People Analysis, Scrum (Software Development), Strategy and Operations, Continuous Integration, Risk Management, Spreadsheet Software, Professional Development, Programming Principles, Application Development",Course title: Google Project Management (PT)
428,R Programming,Johns Hopkins University," Computational Thinking, Computer Programming, Computer Programming Tools, Critical Thinking, Data Analysis, Data Structures, Problem Solving, Programming Principles, R Programming, Statistical Programming, General Statistics",4.5,4.5(22K reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Computational Thinking, Computer Programming, Computer Programming Tools, Critical Thinking, Data Analysis, Data Structures, Problem Solving, Programming Principles, R Programming, Statistical Programming, General Statistics",Course title: R Programming
122,Ciberseguridad de Google,Google," Computer Programming, Databases, Linux, Python Programming, SQL",4.9,4.9(1.5K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Computer Programming, Databases, Linux, Python Programming, SQL",Course title: Ciberseguridad de Google
183,Salesforce Sales Operations,Salesforce," Sales, Salesforce, Customer Relationship Management, Sales Systems, Account Management, Leadership and Management, Strategy and Operations, Business Process Management, Customer Success, Marketing, Operations Management, Strategy, B2B Sales, Data Visualization Software, Databases, Business Analysis, Data Visualization",4.6,4.6(1.2K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Sales, Salesforce, Customer Relationship Management, Sales Systems, Account Management, Leadership and Management, Strategy and Operations, Business Process Management, Customer Success, Marketing, Operations Management, Strategy, B2B Sales, Data Visualization Software, Databases, Business Analysis, Data Visualization",Course title: Salesforce Sales Operations
202,Data Analysis with R Programming,Google," R Programming, Data Analysis, Computer Programming, Data Visualization, SQL",4.8,4.8(9K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  R Programming, Data Analysis, Computer Programming, Data Visualization, SQL",Course title: Data Analysis with R Programming
324,Introduction to Back-End Development,Meta," HTML and CSS, React (web framework), Web Development, Front-End Web Development, Web Design, Web Development Tools",4.8,4.8(2.7K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  HTML and CSS, React (web framework), Web Development, Front-End Web Development, Web Design, Web Development Tools",Course title: Introduction to Back-End Development
246,Contabilidad para no contadores,Universidad Nacional Autónoma de México," Accounting, Finance, Financial Accounting, General Accounting, Accounts Payable and Receivable, Business Analysis, Financial Analysis, Operational Analysis, Planning, Calculus",4.8,4.8(8.6K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Accounting, Finance, Financial Accounting, General Accounting, Accounts Payable and Receivable, Business Analysis, Financial Analysis, Operational Analysis, Planning, Calculus",Course title: Contabilidad para no contadores
510,Akamai Network Engineering,"Akamai Technologies, Inc."," Computer Security Incident Management, Mobile Security, Network Architecture, Network Security, Risk Management",4.9,4.9(35 reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Computer Security Incident Management, Mobile Security, Network Architecture, Network Security, Risk Management",Course title: Akamai Network Engineering
472,Integral Calculus and Numerical Analysis for Data Science,University of Colorado Boulder," Calculus, Mathematics, Mathematical Theory & Analysis",4.6,4.6(75 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Calculus, Mathematics, Mathematical Theory & Analysis",Course title: Integral Calculus and Numerical Analysis for Data Science
615,Spring - Cloud Overview,LearnQuest," Cloud Computing, Cloud Load Balancing, Software Architecture, Software Framework, Web Development",4.3,4.3(46 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Cloud Computing, Cloud Load Balancing, Software Architecture, Software Framework, Web Development",Course title: Spring - Cloud Overview
476,Advanced Linear Models for Data Science 2: Statistical Linear Models,Johns Hopkins University," General Statistics, Probability & Statistics, Linear Algebra, Mathematics, Algebra, Regression",4.5,4.5(92 reviews),Advanced · Course · 1 - 4 Weeks,"Course skills:  General Statistics, Probability & Statistics, Linear Algebra, Mathematics, Algebra, Regression",Course title: Advanced Linear Models for Data Science 2: Statistical Linear Models
651,How Software Ate Finance,Stanford University," Finance, Banking, FinTech, Leadership and Management, Financial Management, BlockChain, Investment Management, Market Analysis, Product Strategy, Risk Management, Payments",4.7,4.7(122 reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Finance, Banking, FinTech, Leadership and Management, Financial Management, BlockChain, Investment Management, Market Analysis, Product Strategy, Risk Management, Payments",Course title: How Software Ate Finance
450,Understanding and Visualizing Data with Python,University of Michigan," Basic Descriptive Statistics, Data Analysis, General Statistics, Probability & Statistics, Statistical Analysis, Probability Distribution, Statistical Visualization, Data Visualization, Python Programming, Statistical Programming, Computer Programming",4.7,4.7(2.6K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Basic Descriptive Statistics, Data Analysis, General Statistics, Probability & Statistics, Statistical Analysis, Probability Distribution, Statistical Visualization, Data Visualization, Python Programming, Statistical Programming, Computer Programming",Course title: Understanding and Visualizing Data with Python
125,Search Engine Optimization (SEO),"University of California, Davis"," Marketing, Search Engine Optimization, Digital Marketing, Strategy, Social Media, User Experience, Customer Analysis, Media Strategy & Planning, User Research, Web Development, Market Analysis, Data Analysis, Market Research, Marketing Management, Marketing Psychology, User Experience Design, Web Development Tools, Algorithms, Brand Management, Communication, Critical Thinking, Influencing, Audit, Customer Relationship Management",4.6,4.6(12K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Marketing, Search Engine Optimization, Digital Marketing, Strategy, Social Media, User Experience, Customer Analysis, Media Strategy & Planning, User Research, Web Development, Market Analysis, Data Analysis, Market Research, Marketing Management, Marketing Psychology, User Experience Design, Web Development Tools, Algorithms, Brand Management, Communication, Critical Thinking, Influencing, Audit, Customer Relationship Management",Course title: Search Engine Optimization (SEO)
432,Essential Causal Inference Techniques for Data Science,Coursera Project Network, Regression,4.5,4.5(33 reviews),Beginner · Guided Project · Less Than 2 Hours,Course skills:  Regression,Course title: Essential Causal Inference Techniques for Data Science
704,3.- El Cálculo - Modelo Cúbico,Tecnológico de Monterrey," Mathematics, Algebra, Calculus",4.7,4.7(225 reviews),Mixed · Course · 1 - 4 Weeks,"Course skills:  Mathematics, Algebra, Calculus",Course title: 3.- El Cálculo - Modelo Cúbico
517,Career Discovery,University System of Georgia," Leadership and Management, Communication, Planning, Writing",4.6,4.6(1.6K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Leadership and Management, Communication, Planning, Writing",Course title: Career Discovery
223,Practical Data Science on the AWS Cloud,Multiple educators," Amazon Web Services, Exploratory Data Analysis",4.5,4.5(533 reviews),Advanced · Specialization · 1 - 3 Months,"Course skills:  Amazon Web Services, Exploratory Data Analysis",Course title: Practical Data Science on the AWS Cloud
343,Survey Data Collection and Analytics,University of Michigan," General Statistics, Probability & Statistics, Survey Creation, Research and Design, Data Analysis, Big Data, People Analysis, Statistical Analysis, Process Analysis, Data Management, Market Research, Social Media, Critical Thinking, Decision Making, Estimation, Market Analysis, Scientific Visualization, Communication, Human Learning",4.3,4.3(1.3K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  General Statistics, Probability & Statistics, Survey Creation, Research and Design, Data Analysis, Big Data, People Analysis, Statistical Analysis, Process Analysis, Data Management, Market Research, Social Media, Critical Thinking, Decision Making, Estimation, Market Analysis, Scientific Visualization, Communication, Human Learning",Course title: Survey Data Collection and Analytics
53,AI For Everyone,DeepLearning.AI," Data Science, Deep Learning, Machine Learning, Artificial Neural Networks, Business Transformation, Human Learning, Planning, Project Management",4.8,4.8(40K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Data Science, Deep Learning, Machine Learning, Artificial Neural Networks, Business Transformation, Human Learning, Planning, Project Management",Course title: AI For Everyone
219,Microsoft Azure Fundamentals AZ-900 Exam Prep,Microsoft," Cloud Computing, Microsoft Azure, Cloud Management, Cloud Applications, Cloud Infrastructure, Cloud Platforms, Network Security, Cloud Engineering, Cloud Standards, DevOps, Leadership and Management, System Security, Cloud Storage, Machine Learning, Software As A Service, Cloud-Based Integration, Software Security, Data Management, Product Lifecycle, Security Software, Databases",4.6,4.6(2.4K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Cloud Computing, Microsoft Azure, Cloud Management, Cloud Applications, Cloud Infrastructure, Cloud Platforms, Network Security, Cloud Engineering, Cloud Standards, DevOps, Leadership and Management, System Security, Cloud Storage, Machine Learning, Software As A Service, Cloud-Based Integration, Software Security, Data Management, Product Lifecycle, Security Software, Databases",Course title: Microsoft Azure Fundamentals AZ-900 Exam Prep
129,Introduction to Psychology,Yale University, Critical Thinking,4.9,4.9(27K reviews),Beginner · Course · 1 - 3 Months,Course skills:  Critical Thinking,Course title: Introduction to Psychology
694,1.- El Cálculo - Modelo Lineal,Tecnológico de Monterrey," Algebra, Calculus, Linear Algebra, Mathematics, Graph Theory, Mathematical Theory & Analysis, Data Visualization, Geometry",4.8,4.8(1K reviews),Mixed · Course · 1 - 4 Weeks,"Course skills:  Algebra, Calculus, Linear Algebra, Mathematics, Graph Theory, Mathematical Theory & Analysis, Data Visualization, Geometry",Course title: 1.- El Cálculo - Modelo Lineal
457,Prepare Data for Exploration,Google," Data Management, Data Analysis, Databases, Microsoft Excel, SQL, Spreadsheet Software",4.8,4.8(18K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Data Management, Data Analysis, Databases, Microsoft Excel, SQL, Spreadsheet Software",Course title: Prepare Data for Exploration
581,Starting Your Career with AWS Cloud,Amazon Web Services, Cloud Computing,4.8,4.8(47 reviews),Beginner · Specialization · 1 - 3 Months,Course skills:  Cloud Computing,Course title: Starting Your Career with AWS Cloud
670,Decentralized Finance (DeFi) Infrastructure,Duke University," BlockChain, Cryptography, FinTech, Finance, Algorithms, Banking, Payments, Innovation, Regulations and Compliance, Risk Management",4.8,4.8(1.3K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  BlockChain, Cryptography, FinTech, Finance, Algorithms, Banking, Payments, Innovation, Regulations and Compliance, Risk Management",Course title: Decentralized Finance (DeFi) Infrastructure
674,Agile with Atlassian Jira,Atlassian," Agile Software Development, Leadership and Management, Planning, Product Development, Product Management, Project Management, Scrum (Software Development), Software Engineering, Software Testing, Technical Product Management, Jira (Software)",4.7,4.7(8.4K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Agile Software Development, Leadership and Management, Planning, Product Development, Product Management, Project Management, Scrum (Software Development), Software Engineering, Software Testing, Technical Product Management, Jira (Software)",Course title: Agile with Atlassian Jira
100,IBM Introduction to Machine Learning,IBM," Machine Learning, Machine Learning Algorithms, Algorithms, Statistical Machine Learning, Human Learning, Probability & Statistics, Applied Machine Learning, Data Analysis, Regression, General Statistics, Python Programming, Feature Engineering, Machine Learning Software, Exploratory Data Analysis, Dimensionality Reduction, Statistical Analysis, Probability Distribution, Statistical Tests, Basic Descriptive Statistics",4.6,4.6(1.9K reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Machine Learning, Machine Learning Algorithms, Algorithms, Statistical Machine Learning, Human Learning, Probability & Statistics, Applied Machine Learning, Data Analysis, Regression, General Statistics, Python Programming, Feature Engineering, Machine Learning Software, Exploratory Data Analysis, Dimensionality Reduction, Statistical Analysis, Probability Distribution, Statistical Tests, Basic Descriptive Statistics",Course title: IBM Introduction to Machine Learning
468,SQL for Data Science Capstone Project,"University of California, Davis"," Data Analysis, Data Model, Exploratory Data Analysis, SQL",4.2,4.2(215 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Data Analysis, Data Model, Exploratory Data Analysis, SQL",Course title: SQL for Data Science Capstone Project
413,Materials Data Sciences and Informatics,Georgia Institute of Technology," Data Analysis, Database Application, Statistical Analysis",4.5,4.5(322 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Data Analysis, Database Application, Statistical Analysis",Course title: Materials Data Sciences and Informatics
708,Teach English Now! Technology Enriched Teaching,Arizona State University, Planning,4.9,4.9(1.5K reviews),Beginner · Course · 1 - 3 Months,Course skills:  Planning,Course title: Teach English Now! Technology Enriched Teaching
295,The Pronunciation of American English,"University of California, Irvine", Communication,4.8,4.8(979 reviews),Beginner · Specialization · 3 - 6 Months,Course skills:  Communication,Course title: The Pronunciation of American English
267,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem," Computational Logic, Computer Architecture, Computer Programming, Hardware Design, Theoretical Computer Science, Computer Programming Tools, Critical Thinking, Problem Solving, Systems Design",4.9,4.9(3.5K reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Computational Logic, Computer Architecture, Computer Programming, Hardware Design, Theoretical Computer Science, Computer Programming Tools, Critical Thinking, Problem Solving, Systems Design",Course title: Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course)
597,Reliable Cloud Infrastructure: Design and Process 日本語版,Google Cloud," Cloud Computing, Google Cloud Platform, Cloud Platforms, Computer Architecture, Cloud Infrastructure, Computer Networking, Cloud Management, Docker (Software), Network Architecture",4.6,4.6(80 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Google Cloud Platform, Cloud Platforms, Computer Architecture, Cloud Infrastructure, Computer Networking, Cloud Management, Docker (Software), Network Architecture",Course title: Reliable Cloud Infrastructure: Design and Process 日本語版
507,Networking Fundamentals,"Akamai Technologies, Inc."," Network Architecture, Network Security",5.0,5.0(11 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Network Architecture, Network Security",Course title: Networking Fundamentals
112,Preparing for Google Cloud Certification: Cloud Data Engineer,Google Cloud," Cloud Computing, Google Cloud Platform, Cloud Platforms, Big Data, Data Management, Data Analysis, Data Analysis Software, Databases, Computer Networking, Applied Machine Learning, Data Warehousing, Machine Learning, SQL, Communication, Cloud Storage, Data Architecture, Human Learning, Machine Learning Algorithms, Machine Learning Software, Algorithms, Cloud Applications, Cloud Infrastructure, Distributed Computing Architecture, Business Analysis, Leadership and Management, Problem Solving, Apache, Python Programming, Warehouse Management, Feature Engineering, Statistical Programming, Tensorflow",4.6,4.6(18K reviews),Intermediate · Professional Certificate · 3 - 6 Months,"Course skills:  Cloud Computing, Google Cloud Platform, Cloud Platforms, Big Data, Data Management, Data Analysis, Data Analysis Software, Databases, Computer Networking, Applied Machine Learning, Data Warehousing, Machine Learning, SQL, Communication, Cloud Storage, Data Architecture, Human Learning, Machine Learning Algorithms, Machine Learning Software, Algorithms, Cloud Applications, Cloud Infrastructure, Distributed Computing Architecture, Business Analysis, Leadership and Management, Problem Solving, Apache, Python Programming, Warehouse Management, Feature Engineering, Statistical Programming, Tensorflow",Course title: Preparing for Google Cloud Certification: Cloud Data Engineer
179,Crash Course on Python,Google," Computer Programming, Data Structures, Problem Solving, Python Programming",4.8,4.8(35K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Computer Programming, Data Structures, Problem Solving, Python Programming",Course title: Crash Course on Python
513,Introduction to TCP/IP,Yonsei University," Computer Networking, Computer Security Models, Network Architecture, Network Model, Network Security, Network Analysis, Networking Hardware, System Security, Communication, Security Engineering",4.6,4.6(2.6K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Computer Networking, Computer Security Models, Network Architecture, Network Model, Network Security, Network Analysis, Networking Hardware, System Security, Communication, Security Engineering",Course title: Introduction to TCP/IP
596,"Introduction to Containers w/ Docker, Kubernetes & OpenShift",IBM," Kubernetes, Docker (Software), Cloud Computing",4.4,4.4(676 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Kubernetes, Docker (Software), Cloud Computing","Course title: Introduction to Containers w/ Docker, Kubernetes & OpenShift"
593,Innovating with Data and Google Cloud,Google Cloud," Cloud Computing, Data Management, Machine Learning, Cloud Platforms, Google Cloud Platform",4.8,4.8(735 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Data Management, Machine Learning, Cloud Platforms, Google Cloud Platform",Course title: Innovating with Data and Google Cloud
